dataset,seed,experiment_stage,feature_set,optimization_method,model_family,model_name,classifier,n_features,notes,accuracy,precision_weighted,recall_weighted,f1_weighted,precision_handover,recall_handover,f1_handover,confusion_matrix,tn,fp,fn,tp,dataset_short
D2_urban_multi_operator_public_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Random_Forest,Random_Forest,425,,0.8732153055396916,0.8512977782771504,0.8732153055396916,0.8224126087123468,0.6938775510204082,0.0496350364963503,0.0926430517711171,"[[4553, 15], [651, 34]]",4553,15,651,34,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,SVM,SVM,425,,0.80868075385494,0.8406235139654679,0.80868075385494,0.8222199276533619,0.3357289527720739,0.4773722627737226,0.3942133815551537,"[[3921, 647], [358, 327]]",3921,647,358,327,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,KNN,KNN,425,,0.8326670474014849,0.8011989900429347,0.8326670474014849,0.8146183867173117,0.2668269230769231,0.1620437956204379,0.2016348773841962,"[[4263, 305], [574, 111]]",4263,305,574,111,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,04_pca_on_engineered,pca_engineered_features,pca_0.95_feature_variance,classical_ml,Logistic_Regression,Logistic_Regression,425,,0.7422425280791929,0.8441052893006669,0.7422425280791929,0.7778298937372511,0.2780358327803583,0.6116788321167883,0.3822992700729927,"[[3480, 1088], [266, 419]]",3480,1088,266,419,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Decision_Tree,Decision_Tree,10,,0.6820864268037312,0.8194348183648203,0.6820864268037312,0.7302008906869146,0.2138291690877397,0.5372262773722628,0.3059019118869493,"[[3215, 1353], [317, 368]]",3215,1353,317,368,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Random_Forest,Random_Forest,10,,0.81305920426423,0.8142148169650031,0.81305920426423,0.813634103899517,0.2863309352517985,0.2905109489051095,0.2884057971014492,"[[4072, 496], [486, 199]]",4072,496,486,199,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,SVM,SVM,10,,0.6719969541214544,0.8374489946617055,0.6719969541214544,0.7242202235593704,0.2313664596273291,0.6525547445255474,0.3416125334352312,"[[3083, 1485], [238, 447]]",3083,1485,238,447,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,KNN,KNN,10,,0.8280982295830954,0.8012989979704548,0.8280982295830954,0.813112193470673,0.2620087336244541,0.1751824817518248,0.2099737532808399,"[[4230, 338], [565, 120]]",4230,338,565,120,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,05_feature_selection_plus_pca,selected_pca_engineered_features,feature_selection_anova_plus_pca,classical_ml,Logistic_Regression,Logistic_Regression,10,,0.6679992385303636,0.836989808554995,0.6679992385303636,0.7210539969721712,0.229156010230179,0.654014598540146,0.3393939393939394,"[[3061, 1507], [237, 448]]",3061,1507,237,448,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,LSTM,direct_sigmoid,588,Direct sequence model.,0.7605177993527508,0.842790787594815,0.7605177993527508,0.790607665535097,0.2901098901098901,0.5781021897810219,0.3863414634146341,"[[3599, 969], [289, 396]]",3599,969,289,396,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,GRU,direct_sigmoid,588,Direct sequence model.,0.771749476489625,0.8454660547890515,0.771749476489625,0.7990223831943418,0.3032159264931087,0.5781021897810219,0.3977900552486187,"[[3658, 910], [289, 396]]",3658,910,289,396,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,TCN,direct_sigmoid,588,Direct sequence model.,0.6702836474395584,0.8296487368524325,0.6702836474395584,0.7223114497030748,0.2219861922464153,0.6102189781021898,0.3255451713395638,"[[3103, 1465], [267, 418]]",3103,1465,267,418,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,06_direct_deep_learning,engineered_sequence_features,deep_temporal_learning,deep_learning_direct,Transformer,direct_sigmoid,588,Direct sequence model.,0.686084142394822,0.836687682938588,0.686084142394822,0.735075235432299,0.2368995633187773,0.6335766423357664,0.344854986094557,"[[3170, 1398], [251, 434]]",3170,1398,251,434,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on LSTM latent temporal features.,0.7447173043974872,0.8371043069235785,0.7447173043974872,0.7783457269816592,0.2706293706293706,0.564963503649635,0.3659574468085106,"[[3525, 1043], [298, 387]]",3525,1043,298,387,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on LSTM latent temporal features.,0.8267656577193985,0.8354197289038058,0.8267656577193985,0.8308727892089052,0.3533246414602347,0.3956204379562044,0.3732782369146005,"[[4072, 496], [414, 271]]",4072,496,414,271,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on LSTM latent temporal features.,0.75214163335237,0.842500799469662,0.75214163335237,0.7846379485257226,0.2832044975404076,0.5883211678832116,0.3823529411764705,"[[3548, 1020], [282, 403]]",3548,1020,282,403,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on LSTM latent temporal features.,0.8345707214924805,0.8239254865867511,0.8345707214924805,0.8288918699757347,0.3424657534246575,0.291970802919708,0.3152088258471237,"[[4184, 384], [485, 200]]",4184,384,485,200,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,LSTM_deep_features,LSTM_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on LSTM latent temporal features.,0.7599466971254522,0.8426579114937648,0.7599466971254522,0.7901795095414542,0.2894736842105263,0.5781021897810219,0.385776911836337,"[[3596, 972], [289, 396]]",3596,972,289,396,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on GRU latent temporal features.,0.7588044926708547,0.8359538517375432,0.7588044926708547,0.7879386966602303,0.2792109256449165,0.5372262773722628,0.3674488267598602,"[[3618, 950], [317, 368]]",3618,950,317,368,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on GRU latent temporal features.,0.8317152103559871,0.8331725796728868,0.8317152103559871,0.832437224111389,0.3576537911301859,0.364963503649635,0.361271676300578,"[[4119, 449], [435, 250]]",4119,449,435,250,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on GRU latent temporal features.,0.7601370645345517,0.8473313356490192,0.7601370645345517,0.7912370832120255,0.2956645344705046,0.6072992700729927,0.3977055449330784,"[[3577, 991], [269, 416]]",3577,991,269,416,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on GRU latent temporal features.,0.828669331810394,0.8181475740349516,0.828669331810394,0.8231049738984441,0.3174872665534805,0.272992700729927,0.2935635792778649,"[[4166, 402], [498, 187]]",4166,402,498,187,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,GRU_deep_features,GRU_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on GRU latent temporal features.,0.7576622882162574,0.8451430209784646,0.7576622882162574,0.7890608662263637,0.2908961593172119,0.5970802919708029,0.3912003825920612,"[[3571, 997], [276, 409]]",3571,997,276,409,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on TCN latent temporal features.,0.6969350847134971,0.8229299279083293,0.6969350847134971,0.7416115815675614,0.2246508803885853,0.5401459854014599,0.3173241852487135,"[[3291, 1277], [315, 370]]",3291,1277,315,370,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on TCN latent temporal features.,0.8062059775366457,0.809769704577658,0.8062059775366457,0.8079631118481311,0.2671328671328671,0.2788321167883211,0.2728571428571428,"[[4044, 524], [494, 191]]",4044,524,494,191,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on TCN latent temporal features.,0.6957928802588996,0.8292987972086786,0.6957928802588996,0.7416220457393294,0.2325717633274751,0.5795620437956205,0.3319397993311037,"[[3258, 1310], [288, 397]]",3258,1310,288,397,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on TCN latent temporal features.,0.8094422234913383,0.8071778001746077,0.8094422234913383,0.8082999927481826,0.2627627627627628,0.2554744525547445,0.2590673575129533,"[[4077, 491], [510, 175]]",4077,491,510,175,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,TCN_deep_features,TCN_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on TCN latent temporal features.,0.7117837426232629,0.8281551195101229,0.7117837426232629,0.7532092463660385,0.238815374921235,0.5532846715328467,0.3336267605633803,"[[3360, 1208], [306, 379]]",3360,1208,306,379,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Decision_Tree,Decision_Tree,32,Classifiers trained only on Transformer latent temporal features.,0.6801827527127355,0.8232494489242738,0.6801827527127355,0.7292354837828924,0.2181303116147308,0.5620437956204379,0.3142857142857143,"[[3188, 1380], [300, 385]]",3188,1380,300,385,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Random_Forest,Random_Forest,32,Classifiers trained only on Transformer latent temporal features.,0.8014467923091567,0.81749995048557,0.8014467923091567,0.8089605596571439,0.2822384428223844,0.3386861313868613,0.3078964830789648,"[[3978, 590], [453, 232]]",3978,590,453,232,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,SVM,SVM,32,Classifiers trained only on Transformer latent temporal features.,0.7003616980772892,0.8358822355138082,0.7003616980772892,0.7458259530392588,0.242914979757085,0.6131386861313869,0.347970173985087,"[[3259, 1309], [265, 420]]",3259,1309,265,420,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,KNN,KNN,32,Classifiers trained only on Transformer latent temporal features.,0.7921187892632782,0.8098489232520578,0.7921187892632782,0.8004408771548651,0.2551143200962695,0.3094890510948905,0.2796833773087071,"[[3949, 619], [473, 212]]",3949,619,473,212,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,07_individual_deep_features_to_classifiers,Transformer_deep_features,Transformer_as_feature_extractor,classical_ml,Logistic_Regression,Logistic_Regression,32,Classifiers trained only on Transformer latent temporal features.,0.7129259470778603,0.8315248738781046,0.7129259470778603,0.7545547533420803,0.2439327940261356,0.5722627737226277,0.3420593368237347,"[[3353, 1215], [293, 392]]",3353,1215,293,392,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Decision_Tree,Decision_Tree,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7905958499904816,0.8355202061201537,0.7905958499904816,0.8090603071784147,0.3066169617893756,0.4802919708029197,0.3742889647326507,"[[3824, 744], [356, 329]]",3824,744,356,329,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Random_Forest,Random_Forest,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.8425661526746621,0.8345495079025702,0.8425661526746621,0.8383114005032555,0.3824503311258278,0.3372262773722628,0.3584173778122576,"[[4195, 373], [454, 231]]",4195,373,454,231,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,SVM,SVM,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7664191890348372,0.8437235961104287,0.7664191890348372,0.7949319865295924,0.2962406015037594,0.5751824817518248,0.3910669975186104,"[[3632, 936], [291, 394]]",3632,936,291,394,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,KNN,KNN,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.830001903674091,0.826705595210847,0.830001903674091,0.8283214801023168,0.3409785932721712,0.3255474452554744,0.3330843913368185,"[[4137, 431], [462, 223]]",4137,431,462,223,D2 Urban proxy
D2_urban_multi_operator_public_proxy,100,08_combined_deep_features_to_classifiers,LSTM_GRU_TCN_Transformer_deep_features,combined_deep_feature_extraction,classical_ml,Logistic_Regression,Logistic_Regression,128,"Classifiers trained on concatenated LSTM, GRU, TCN, and Transformer features.",0.7624214734437464,0.8471575043132908,0.7624214734437464,0.7928254942933569,0.2973362131029518,0.602919708029197,0.3982642237222758,"[[3592, 976], [272, 413]]",3592,976,272,413,D2 Urban proxy
D3_ORAN_7_2_event_log_handover_labels,1,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Decision_Tree,Decision_Tree,540,,0.9039744705541052,0.9158098774204182,0.9039744705541052,0.903924862896732,0.8372465314834578,0.9836990595611286,0.9045834534447968,"[[1547, 305], [26, 1569]]",1547,305,26,1569,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,1,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,Random_Forest,Random_Forest,540,,0.923991876994488,0.9331866838411248,0.923991876994488,0.9240150986025252,0.8628198149156233,0.9937304075235108,0.9236596736596736,"[[1600, 252], [10, 1585]]",1600,252,10,1585,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,1,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,SVM,SVM,540,,0.8816362053959965,0.905046581606752,0.8816362053959965,0.8810545047607379,0.7971957936905358,0.9981191222570532,0.8864142538975501,"[[1447, 405], [3, 1592]]",1447,405,3,1592,D3 O-RAN event label
D3_ORAN_7_2_event_log_handover_labels,1,01_raw_flattened_windows,raw_time_windows,none_raw_baseline,classical_ml,KNN,KNN,540,,0.900203075137801,0.9060064596524956,0.900203075137801,0.9003079336361522,0.8500279798545047,0.9523510971786834,0.8982850384387936,"[[1584, 268], [76, 1519]]",1584,268,76,1519,D3 O-RAN event label
